drill_id,site_id,scheduled_date,completed,passed,evac_time_seconds
29819,1017,2024-05-27,False,False,196
29820,1017,2024-11-06,True,True,167
29821,1017,2022-09-21,True,True,176
29822,1017,2024-02-28,True,True,143
29823,1017,2025-04-18,True,True,181
29824,1018,2024-10-24,True,True,163
29825,1018,2022-11-14,True,False,197
29826,1018,2025-05-19,True,True,112
29827,1018,2023-12-19,False,False,225
29828,1018,2023-11-22,False,False,222
29829,1018,2024-09-04,True,True,143
29830,1018,2023-01-11,True,True,154
29831,1018,2024-07-03,True,True,166
29832,1018,2025-04-13,False,False,180
29833,1018,2025-08-31,False,False,171
29834,1018,2024-07-15,True,True,162
29835,1018,2024-11-12,True,True,155
29836,1018,2024-11-20,True,True,150
29837,1018,2022-09-28,True,False,212
29838,1018,2024-07-18,True,True,135
29839,1018,2024-08-12,True,False,201
29840,1018,2022-10-03,True,True,168
29841,1018,2023-11-01,True,False,222
29842,1018,2022-11-24,True,True,198
29843,1018,2025-06-05,True,False,250
29844,1018,2024-10-24,True,True,160
29845,1018,2024-03-13,True,True,193
29846,1018,2024-06-12,False,False,210
29847,1018,2023-10-13,True,True,181
29848,1018,2023-12-13,True,True,176
29849,1018,2022-11-16,True,True,145
29850,1018,2024-07-24,True,False,132
29851,1018,2024-01-04,True,True,151
29852,1018,2025-04-02,True,True,157
29853,1018,2025-04-06,True,True,141
29854,1018,2023-12-27,False,False,197
29855,1018,2023-10-21,True,True,168
29856,1018,2022-09-26,True,True,158
29857,1019,2025-03-02,False,False,184
29858,1019,2024-12-24,True,True,132
29859,1019,2025-01-24,True,True,151
29860,1019,2023-06-30,False,False,166
29861,1019,2024-05-14,True,True,119
29862,1019,2023-08-16,True,True,170
29863,1019,2023-09-10,True,True,189
29864,1019,2023-12-31,True,True,184
29865,1019,2024-10-13,True,True,132
29866,1019,2023-05-08,True,True,169
29867,1019,2024-02-14,True,False,161
29868,1019,2024-12-31,False,False,149
29869,1019,2023-05-15,True,True,157
29870,1019,2023-04-23,True,True,110
29871,1019,2025-01-19,True,True,126
29872,1019,2022-09-30,False,False,204
29873,1019,2024-02-13,True,True,148
29874,1019,2025-01-10,True,True,154
29875,1019,2022-10-02,True,True,135
29876,1019,2023-12-10,True,True,169
29877,1019,2025-05-27,True,True,178
29878,1020,2024-09-06,True,True,140
29879,1020,2023-02-27,True,False,196
29880,1020,2025-03-30,True,False,241
29881,1020,2025-05-03,False,False,190
29882,1020,2023-03-09,True,True,141
29883,1020,2023-12-16,True,True,218
29884,1020,2024-05-05,False,False,211
29885,1020,2023-09-26,False,False,194
29886,1020,2025-03-10,True,True,182
29887,1020,2024-01-10,True,True,195
29888,1020,2023-03-19,False,False,225
29889,1020,2023-09-20,True,True,152
29890,1020,2024-07-13,True,True,198
29891,1020,2024-01-10,True,False,210
29892,1020,2023-04-06,True,True,131
29893,1020,2023-04-03,True,True,127
29894,1020,2025-05-21,True,True,148
29895,1020,2023-09-15,True,True,146
29896,1020,2022-12-19,True,False,228
29897,1020,2024-06-14,True,True,122
29898,1020,2023-01-25,True,False,223
29899,1020,2024-08-11,True,True,155
29900,1020,2022-12-24,True,False,223
29901,1020,2024-06-19,True,True,160
29902,1020,2024-10-28,True,True,180
29903,1020,2024-08-29,True,True,154
29904,1020,2024-08-20,True,True,133
29905,1020,2025-03-08,True,True,147
29906,1020,2022-10-02,True,True,173
29907,1020,2023-12-13,True,True,110
29908,1020,2023-01-27,True,True,140
29909,1020,2022-09-28,True,True,155
29910,1020,2025-05-14,True,True,189
29911,1020,2024-10-25,True,False,184
29912,1020,2024-05-25,True,True,151
29913,1020,2024-09-10,True,True,137
29914,1020,2024-01-08,False,False,172
29915,1020,2024-05-18,True,True,168
29916,1020,2023-01-19,True,True,131
29917,1021,2023-04-29,True,True,137
29918,1021,2024-11-07,True,True,150
29919,1021,2024-04-06,True,True,153
29920,1021,2023-03-05,True,True,150
29921,1021,2023-03-29,True,True,157
29922,1021,2023-04-26,False,False,175
29923,1021,2022-10-06,True,True,198
29924,1021,2023-12-08,True,True,141
29925,1021,2025-03-18,False,False,200
29926,1021,2025-05-13,True,False,152
29927,1021,2023-05-29,True,True,137
29928,1021,2023-06-25,True,False,180
29929,1021,2023-05-27,True,True,179
29930,1021,2024-12-21,True,True,167
29931,1021,2024-03-17,True,True,161
29932,1021,2024-09-28,True,True,119
29933,1021,2025-04-03,True,True,177
29934,1021,2025-08-04,True,True,129
29935,1021,2023-10-17,False,False,183
29936,1021,2025-08-10,True,False,208
29937,1021,2024-05-07,True,True,126
29938,1021,2023-10-30,False,False,167
29939,1021,2024-08-20,True,True,149
29940,1021,2025-08-02,True,True,198
29941,1022,2025-01-22,True,True,178
29942,1022,2025-08-25,True,True,138
29943,1022,2023-07-28,True,True,134
29944,1022,2023-02-10,True,True,172
29945,1022,2023-03-31,True,False,191
29946,1022,2023-03-25,True,True,156
29947,1022,2024-01-14,True,True,117
29948,1022,2024-03-12,True,True,117
29949,1022,2023-11-15,False,False,170
29950,1022,2024-12-29,True,False,199
29951,1022,2024-09-07,True,True,216
29952,1022,2024-11-14,True,True,176
29953,1022,2023-12-02,False,False,184
29954,1022,2023-03-03,False,False,154
29955,1022,2023-12-17,True,True,123
29956,1022,2025-08-28,True,True,162
29957,1022,2024-09-05,True,True,139
29958,1022,2023-07-24,True,True,129
29959,1022,2024-08-16,True,True,172
29960,1022,2025-06-28,True,True,165
29961,1022,2024-01-30,True,True,170
29962,1022,2024-06-18,True,True,177
29963,1022,2022-11-17,True,True,161
29964,1022,2023-09-15,True,True,155
29965,1022,2024-10-28,True,True,174
29966,1022,2025-01-19,True,True,118
29967,1022,2025-03-31,True,True,199
29968,1022,2024-04-22,True,True,138
29969,1022,2024-09-11,True,True,121
29970,1022,2024-04-02,True,True,166
29971,1023,2023-03-03,True,True,167
29972,1023,2023-02-08,True,True,153
29973,1023,2023-07-26,False,False,159
29974,1023,2022-09-22,True,True,142
29975,1023,2023-02-08,True,False,208
29976,1023,2025-07-02,True,True,116
29977,1023,2024-03-01,False,False,191
29978,1023,2024-02-14,True,True,169
29979,1023,2023-08-02,True,True,177
29980,1023,2025-07-01,True,True,172
29981,1023,2025-05-07,True,True,179
29982,1023,2024-08-26,False,False,192
29983,1023,2025-06-05,True,True,187
29984,1023,2022-12-29,True,True,101
29985,1023,2025-06-06,True,True,151
29986,1023,2024-11-15,False,False,186
29987,1023,2023-05-10,False,False,119
29988,1023,2024-09-22,True,True,161
29989,1024,2022-10-26,False,False,201
29990,1024,2023-01-12,True,True,137
29991,1024,2024-06-22,True,True,149
29992,1024,2024-02-01,True,False,180
29993,1024,2024-06-27,False,False,134
29994,1024,2024-11-12,False,False,200
29995,1024,2025-02-03,True,True,112
29996,1024,2023-08-14,True,True,105
29997,1024,2023-04-03,False,False,176
29998,1024,2024-09-15,True,True,149
29999,1024,2024-09-24,True,True,120
30000,1024,2022-11-29,False,False,174
30001,1024,2024-10-25,True,False,214
30002,1024,2025-05-08,True,True,114
30003,1024,2023-06-26,True,True,111
30004,1024,2025-02-01,True,True,144
30005,1024,2024-04-17,False,False,154
30006,1024,2025-06-23,True,True,147
30007,1024,2023-08-28,False,False,172
30008,1024,2024-05-22,True,True,162
30009,1024,2024-08-18,True,True,180
30010,1024,2024-07-21,True,True,139
30011,1024,2025-04-05,True,True,102
30012,1024,2025-07-06,True,True,173
30013,1024,2025-06-30,False,False,199
30014,1024,2025-01-25,True,True,140
30015,1024,2023-01-04,True,True,180
30016,1025,2024-03-16,True,True,153
30017,1025,2024-02-23,True,True,162
30018,1025,2024-03-11,True,True,189
30019,1025,2023-12-27,True,True,171
30020,1025,2025-05-09,True,True,105
30021,1025,2024-03-13,False,False,153
30022,1025,2024-11-22,True,True,109
30023,1025,2023-03-31,True,True,188
30024,1025,2024-12-04,True,True,182
30025,1025,2023-11-06,True,True,223
30026,1025,2023-09-05,True,True,162
30027,1025,2022-11-06,False,False,211
30028,1025,2025-05-13,False,False,199
30029,1025,2025-04-02,True,True,169
30030,1025,2023-10-21,True,False,153
30031,1025,2024-11-19,False,False,195
30032,1025,2025-03-26,False,False,155
30033,1025,2025-03-12,True,True,159
30034,1025,2024-05-29,True,True,181
30035,1025,2023-11-24,True,True,153
30036,1025,2024-10-31,True,True,216
30037,1025,2024-07-29,True,True,147
30038,1025,2024-01-12,True,True,162
30039,1025,2024-07-03,False,False,151
30040,1025,2024-02-13,True,True,169
30041,1025,2024-10-24,True,True,178
30042,1025,2024-12-14,False,False,182
30043,1025,2025-07-29,True,True,114
30044,1025,2025-03-10,False,False,186
30045,1025,2024-10-10,True,True,140
30046,1025,2025-04-07,False,False,194
30047,1025,2023-09-30,False,False,198
30048,1025,2025-08-11,True,True,120
30049,1025,2023-06-24,True,True,196
30050,1025,2023-01-31,True,True,170
30051,1025,2024-10-17,False,False,165
30052,1025,2024-01-03,True,True,179
30053,1025,2024-06-14,True,True,120
30054,1025,2023-02-10,True,True,110
30055,1026,2024-01-14,True,True,173
30056,1026,2023-10-02,False,False,207
30057,1026,2022-12-13,False,False,193
30058,1026,2023-12-16,True,True,191
30059,1026,2024-01-20,True,True,136
30060,1026,2023-05-22,True,True,114
30061,1026,2024-01-24,False,False,218
30062,1026,2023-03-19,False,False,190
30063,1026,2025-08-05,True,True,162
30064,1026,2024-12-22,True,True,154
30065,1026,2024-01-26,True,True,128
30066,1026,2024-08-26,True,True,208
30067,1026,2023-05-07,False,False,192
30068,1026,2025-05-26,True,False,216
30069,1026,2023-07-09,True,True,132
30070,1026,2024-04-20,True,True,154
30071,1026,2023-04-18,True,True,155
30072,1026,2025-01-21,True,True,225
30073,1026,2023-01-04,True,True,131
30074,1026,2023-04-25,True,True,184
30075,1026,2023-05-13,True,False,162
30076,1026,2023-11-19,True,True,173
30077,1026,2025-07-26,True,True,202
30078,1026,2024-02-03,True,True,125
30079,1026,2025-05-02,False,False,173
30080,1026,2023-05-17,False,False,217
30081,1026,2022-11-16,True,False,164
30082,1026,2024-12-01,True,True,175
30083,1026,2023-10-16,True,True,162
30084,1026,2023-04-21,True,True,171
30085,1026,2023-01-26,True,False,216
30086,1026,2023-02-01,True,True,167
30087,1026,2023-02-28,True,True,190
30088,1027,2023-12-26,True,True,133
30089,1027,2023-08-15,False,False,198
30090,1027,2023-04-15,True,True,93
30091,1027,2024-12-23,False,False,164
30092,1027,2024-10-03,True,False,213
30093,1027,2022-12-17,True,True,217
30094,1027,2025-02-10,True,True,171
30095,1027,2023-11-15,True,True,139
30096,1027,2023-01-10,True,True,179
30097,1027,2025-06-05,True,True,132
30098,1027,2023-01-26,True,True,174
30099,1027,2022-12-12,True,False,163
30100,1027,2024-05-04,False,False,184
30101,1027,2024-08-07,True,True,181
30102,1027,2025-01-29,True,True,142
30103,1027,2024-12-30,True,False,180
30104,1027,2023-11-12,True,True,178
30105,1027,2023-05-29,False,False,215
30106,1027,2024-05-20,True,True,161
30107,1027,2022-12-01,True,False,180
30108,1027,2022-12-20,True,True,177
30109,1028,2024-12-26,True,True,205
30110,1028,2025-07-04,True,True,207
30111,1028,2023-05-11,False,False,180
30112,1028,2023-01-20,False,False,172
30113,1028,2024-12-28,True,True,167
30114,1028,2022-11-19,False,False,189
30115,1028,2023-06-19,False,False,172
30116,1028,2024-01-13,True,True,174
30117,1028,2024-09-01,True,True,144
30118,1028,2025-05-03,True,True,135
30119,1028,2025-06-24,True,True,163
30120,1028,2024-10-23,False,False,186
30121,1028,2024-08-30,True,False,209
30122,1028,2023-07-14,True,True,107
30123,1028,2022-10-03,True,True,144
30124,1028,2024-10-31,True,True,174
30125,1028,2025-02-04,True,False,217
30126,1028,2022-10-06,True,True,178
30127,1028,2023-05-30,True,True,153
30128,1028,2023-10-02,True,True,142
30129,1028,2024-05-24,False,False,188
30130,1028,2025-08-10,True,True,108
30131,1028,2023-06-20,True,True,178
30132,1028,2023-02-15,True,False,180
30133,1029,2023-11-03,True,True,153
30134,1029,2023-08-08,True,True,124
30135,1029,2025-01-14,False,False,177
30136,1029,2025-05-21,True,True,140
30137,1029,2024-03-01,True,True,157
30138,1029,2024-05-14,True,True,100
30139,1029,2022-12-10,False,False,229
30140,1029,2023-05-06,True,True,199
30141,1029,2023-07-16,True,True,168
30142,1029,2025-01-03,True,True,126
30143,1029,2024-02-03,False,False,235
30144,1029,2025-07-13,True,True,137
30145,1029,2025-01-25,True,True,109
30146,1029,2023-08-06,False,False,156
30147,1029,2024-03-31,True,True,169
30148,1029,2025-07-02,True,True,142
30149,1029,2023-10-01,True,True,159
30150,1029,2024-08-31,True,True,162
30151,1030,2024-09-23,True,True,139
30152,1030,2025-04-03,True,True,126
30153,1030,2023-08-23,True,True,142
30154,1030,2025-07-20,True,True,138
30155,1030,2023-01-06,False,False,210
30156,1030,2024-12-06,True,True,186
30157,1030,2023-08-31,True,True,184
30158,1030,2025-01-27,True,True,164
30159,1030,2025-01-01,True,False,194
30160,1030,2024-04-21,False,False,159
30161,1030,2024-10-15,True,True,188
30162,1030,2024-11-11,False,False,221
30163,1030,2023-07-18,True,True,144
30164,1030,2023-12-09,True,True,133
30165,1030,2024-10-02,True,True,195
30166,1030,2025-08-14,False,False,165
30167,1030,2023-11-10,False,False,214
30168,1030,2024-03-17,True,True,147
30169,1030,2024-12-08,True,True,139
30170,1030,2024-12-03,False,False,206
30171,1030,2025-03-31,True,True,164
30172,1030,2025-06-06,True,True,132
30173,1030,2024-04-03,True,True,156
30174,1030,2023-02-26,False,False,154
30175,1030,2023-01-01,True,True,169
30176,1030,2025-08-15,False,False,192
30177,1030,2024-05-07,True,True,138
30178,1030,2024-05-15,True,True,135
30179,1030,2024-07-30,True,True,129
30180,1030,2024-07-17,True,True,119
30181,1030,2022-10-07,True,True,131
30182,1030,2023-09-23,True,True,171
30183,1030,2023-08-18,False,False,193
30184,1030,2023-03-09,True,True,189
30185,1030,2023-02-07,True,True,128
30186,1030,2025-03-20,False,False,155
30187,1031,2024-08-29,True,True,129
30188,1031,2025-03-22,True,False,193
30189,1031,2023-08-31,True,True,116
30190,1031,2024-01-26,True,True,184
30191,1031,2023-09-21,True,True,177
30192,1031,2024-10-05,False,False,175
30193,1031,2024-01-10,True,True,232
30194,1031,2024-10-19,False,False,203
30195,1031,2025-05-21,True,True,188
30196,1031,2024-02-22,True,False,155
30197,1031,2024-07-16,True,True,173
30198,1031,2024-01-28,True,True,170
30199,1031,2025-07-08,True,True,158
30200,1031,2024-04-24,True,True,129
30201,1031,2023-08-26,True,False,192
30202,1031,2022-09-23,True,False,171
30203,1031,2023-08-16,True,True,185
30204,1031,2025-07-05,True,True,142
30205,1031,2022-10-05,True,True,139
30206,1031,2025-02-21,True,True,129
30207,1031,2024-08-01,True,True,178
30208,1031,2023-05-28,True,True,161
30209,1031,2023-11-23,True,True,159
30210,1031,2022-09-26,True,True,161
30211,1031,2023-09-28,True,True,136
30212,1031,2025-08-20,True,True,214
30213,1031,2023-09-16,True,True,134
30214,1032,2022-09-21,True,True,177
30215,1032,2025-08-27,False,False,170
30216,1032,2022-11-22,True,True,136
30217,1032,2025-01-22,True,True,160
30218,1032,2023-10-03,True,True,176
30219,1032,2023-01-08,True,True,107
30220,1032,2023-03-04,True,True,149
30221,1032,2023-05-30,True,True,159
30222,1032,2024-06-18,True,True,131
30223,1032,2024-08-22,False,False,187
30224,1032,2024-06-10,True,True,165
30225,1032,2025-08-15,True,True,168
30226,1032,2022-11-27,True,True,141
30227,1032,2024-03-25,True,True,167
30228,1032,2024-04-09,True,True,137
30229,1032,2024-07-10,False,False,172
30230,1032,2022-10-09,True,True,162
30231,1032,2023-11-07,True,True,151
30232,1032,2024-11-17,True,True,155
30233,1032,2024-02-09,False,False,176
30234,1032,2023-03-09,True,True,131
30235,1032,2023-11-23,False,False,209
30236,1032,2023-02-07,False,False,187
30237,1032,2025-08-21,True,True,174
30238,1032,2024-01-08,True,True,140
30239,1032,2023-08-18,True,True,173
30240,1032,2022-11-03,True,True,136
30241,1032,2023-07-07,True,True,168
30242,1032,2025-01-19,True,True,145
30243,1032,2023-01-21,True,True,175
30244,1033,2025-05-09,True,True,155
30245,1033,2023-11-04,True,True,157
30246,1033,2024-03-04,True,True,149
30247,1033,2023-09-21,True,True,126
30248,1033,2022-12-30,True,True,139
30249,1033,2024-03-21,True,True,143
30250,1033,2024-06-06,False,False,192
30251,1033,2024-05-08,True,True,184
30252,1033,2024-03-05,True,True,175
30253,1033,2024-05-04,False,False,138
30254,1033,2024-12-17,True,True,177
30255,1033,2025-04-11,True,False,191
30256,1033,2023-11-01,False,False,199
30257,1033,2024-10-26,True,False,203
30258,1033,2022-10-04,True,True,168
30259,1033,2023-11-22,True,True,157
30260,1033,2023-12-23,False,False,203
30261,1033,2022-12-16,False,False,223
30262,1033,2023-02-21,True,True,155
30263,1033,2024-02-26,False,False,177
30264,1033,2024-12-21,True,True,130
30265,1033,2023-05-29,True,True,141
30266,1033,2025-04-18,True,False,175
30267,1033,2023-01-06,True,True,117
30268,1033,2024-03-22,False,False,197
30269,1033,2025-02-02,True,True,155
30270,1033,2024-11-08,True,True,145
30271,1033,2025-02-24,True,True,172
30272,1033,2023-09-22,False,False,158
30273,1033,2024-01-08,True,True,201
30274,1034,2024-11-01,True,True,123
30275,1034,2022-09-13,True,True,150
30276,1034,2024-08-11,True,True,152
30277,1034,2024-08-26,False,False,216
30278,1034,2025-03-10,True,True,136
30279,1034,2023-10-28,True,True,172
30280,1034,2023-06-24,False,False,202
30281,1034,2023-01-18,True,True,104
30282,1034,2025-08-25,True,True,166
30283,1034,2024-06-20,True,True,169
30284,1034,2024-04-03,False,False,201
30285,1034,2022-11-27,False,False,191
30286,1034,2024-12-18,True,True,141
30287,1034,2024-02-18,True,True,146
30288,1034,2023-09-01,True,True,172
30289,1034,2023-10-05,False,False,182
30290,1034,2025-07-04,True,True,152
30291,1034,2023-08-03,True,True,161
30292,1034,2023-05-20,True,True,141
30293,1034,2024-01-04,True,True,128
30294,1034,2023-11-07,True,True,107
30295,1034,2025-07-28,True,True,132
30296,1034,2023-02-15,True,True,167
30297,1034,2023-01-06,True,True,123
30298,1034,2024-10-22,True,False,166
30299,1034,2023-03-18,True,True,208
30300,1034,2024-06-09,True,True,220
30301,1034,2024-11-15,True,True,143
30302,1034,2025-06-30,True,True,161
30303,1034,2025-02-12,False,False,174
30304,1034,2022-10-23,True,True,175
30305,1034,2023-02-01,True,True,159
30306,1034,2024-09-06,False,False,178
30307,1035,2023-05-23,True,True,128
30308,1035,2024-05-19,True,False,182
30309,1035,2022-11-24,True,True,145
30310,1035,2024-05-09,True,True,123
30311,1035,2023-07-01,True,True,131
30312,1035,2023-03-05,True,True,167
30313,1035,2023-03-12,True,True,121
30314,1035,2025-09-05,False,False,141
30315,1035,2022-12-24,True,True,169
30316,1035,2024-04-03,False,False,176
30317,1035,2023-07-16,True,True,187
30318,1035,2024-08-11,True,True,192
30319,1035,2023-06-13,True,False,171
30320,1035,2022-11-18,True,True,150
30321,1035,2023-04-08,True,True,122
30322,1035,2023-07-25,True,True,183
30323,1035,2024-01-19,True,True,160
30324,1035,2024-08-04,True,True,154
30325,1035,2024-02-08,False,False,189
30326,1035,2025-07-03,False,False,169
30327,1035,2025-08-23,True,True,146
30328,1035,2024-12-18,True,True,119
30329,1035,2023-11-02,True,True,116
30330,1035,2023-06-08,True,False,198
30331,1035,2024-11-22,True,True,194
30332,1035,2023-12-13,True,True,128
30333,1035,2024-06-20,True,True,140
30334,1036,2024-02-11,True,True,185
30335,1036,2023-02-24,True,True,106
30336,1036,2023-10-03,False,False,187
30337,1036,2025-03-26,False,False,190
30338,1036,2024-03-15,True,True,121
30339,1036,2024-07-13,True,True,192
30340,1036,2023-08-19,False,False,197
30341,1036,2023-01-20,False,False,202
30342,1036,2022-12-16,False,False,207
30343,1036,2023-09-19,True,False,226
30344,1036,2023-06-03,False,False,207
30345,1036,2023-10-16,True,True,157
30346,1036,2022-12-10,False,False,219
30347,1036,2023-11-03,False,False,211
30348,1036,2024-08-20,True,False,233
30349,1036,2024-10-02,True,True,183
30350,1036,2025-01-01,True,True,138
30351,1036,2023-04-22,True,True,143
30352,1036,2024-03-30,True,True,136
30353,1036,2023-07-01,True,True,150
30354,1036,2023-09-26,True,False,211
30355,1036,2025-02-23,False,False,208
30356,1036,2023-09-09,True,True,177
30357,1036,2024-11-25,True,True,178
30358,1036,2024-05-27,True,True,205
30359,1036,2024-10-03,True,True,172
30360,1036,2023-12-21,True,True,179
30361,1036,2025-02-24,False,False,172
30362,1036,2024-02-22,True,True,153
30363,1036,2025-02-09,True,True,182
30364,1036,2023-08-20,False,False,163
30365,1036,2024-01-13,True,False,211
30366,1036,2024-04-01,True,True,186
30367,1037,2025-04-23,True,True,200
30368,1037,2024-07-28,True,False,228
30369,1037,2024-12-13,False,False,187
30370,1037,2024-11-03,True,False,168
30371,1037,2024-11-25,True,False,199
30372,1037,2025-04-08,True,True,154
30373,1037,2024-11-03,True,True,176
30374,1037,2025-08-29,True,True,162
30375,1037,2024-12-30,True,True,199
30376,1037,2022-11-05,True,True,165
30377,1037,2022-10-21,True,True,150
30378,1037,2025-07-01,True,True,141
30379,1037,2022-10-16,True,True,144
30380,1037,2024-06-27,False,False,186
30381,1037,2023-07-13,True,True,204
30382,1037,2025-01-14,True,True,126
30383,1037,2023-04-29,True,False,190
30384,1037,2025-04-19,True,False,167
30385,1037,2024-09-15,True,True,176
30386,1037,2023-09-11,True,True,170
30387,1037,2023-09-04,True,True,164
30388,1037,2024-06-28,True,True,184
30389,1037,2024-06-26,True,True,121
30390,1037,2024-02-20,True,True,121
30391,1037,2025-08-10,True,True,168
30392,1037,2022-11-17,True,True,183
30393,1037,2023-05-03,True,True,146
30394,1038,2024-11-21,True,True,131
30395,1038,2025-04-28,True,True,171
30396,1038,2024-03-31,True,True,201
30397,1038,2025-03-24,True,True,184
30398,1038,2023-11-11,True,True,213
30399,1038,2023-12-05,True,True,158
30400,1038,2023-03-22,True,True,144
30401,1038,2024-05-22,False,False,193
30402,1038,2023-12-11,True,True,142
30403,1038,2024-10-17,True,True,138
30404,1038,2023-03-25,True,False,227
30405,1038,2023-06-13,True,False,148
30406,1038,2023-03-05,True,True,181
30407,1038,2024-01-11,True,True,173
30408,1038,2024-08-15,True,True,174
30409,1038,2024-04-06,True,True,136
30410,1038,2023-03-15,True,True,156
30411,1038,2023-12-20,True,True,132
30412,1038,2024-07-27,True,True,153
30413,1038,2024-02-06,True,False,186
30414,1038,2023-05-31,True,True,146
30415,1038,2025-05-15,True,True,112
30416,1038,2024-10-21,True,True,173
30417,1038,2024-05-28,True,True,175
30418,1038,2022-12-27,True,True,185
30419,1038,2025-04-07,True,True,143
30420,1038,2023-07-16,False,False,189
30421,1038,2023-06-04,True,True,126
30422,1038,2023-04-29,True,True,210
30423,1038,2023-07-03,True,True,188
30424,1038,2023-09-22,True,True,118
30425,1038,2025-03-02,True,True,155
30426,1038,2023-07-03,True,False,194
30427,1038,2023-05-08,True,True,178
30428,1038,2024-03-20,True,True,176
30429,1038,2025-05-29,True,False,171
30430,1038,2024-02-25,False,False,221
30431,1038,2025-05-12,True,False,160
30432,1038,2023-10-15,True,True,195
30433,1039,2023-02-22,False,False,167
30434,1039,2024-03-25,True,False,168
30435,1039,2023-08-21,False,False,204
30436,1039,2025-02-25,True,True,186
30437,1039,2023-07-29,True,True,200
30438,1039,2025-02-08,True,True,150
30439,1039,2025-05-10,True,True,178
30440,1039,2025-03-28,False,False,150
30441,1039,2024-07-06,True,True,138
30442,1039,2024-12-31,False,False,181
30443,1039,2024-12-10,True,False,186
30444,1039,2024-10-17,False,False,191
30445,1039,2023-07-21,True,False,199
30446,1039,2022-11-19,False,False,198
30447,1039,2024-01-01,True,True,150
30448,1039,2024-08-31,True,True,188
30449,1039,2023-01-23,True,True,124
30450,1039,2022-09-19,False,False,148
30451,1039,2023-12-24,True,True,146
30452,1039,2024-02-04,True,True,137
30453,1039,2023-10-17,True,True,151
30454,1039,2025-05-04,True,True,110
30455,1039,2022-10-02,True,True,128
30456,1039,2023-06-19,False,False,176
30457,1039,2024-08-30,True,True,162
30458,1039,2022-10-04,True,False,189
30459,1039,2025-06-05,True,True,145
30460,1040,2025-05-07,True,True,184
30461,1040,2024-08-19,True,True,118
30462,1040,2023-06-14,True,True,143
30463,1040,2023-01-01,True,True,169
30464,1040,2023-08-10,True,True,159
30465,1040,2022-12-29,True,True,156
30466,1040,2023-11-20,True,True,131
30467,1040,2024-10-05,True,True,196
30468,1040,2023-05-28,True,True,131
30469,1040,2025-07-23,True,True,124
30470,1040,2024-01-21,False,False,248
30471,1040,2023-04-03,True,True,138
30472,1040,2024-10-06,True,True,80
30473,1040,2024-03-13,True,True,168
30474,1040,2025-07-21,True,True,116
30475,1040,2024-03-07,True,False,218
30476,1040,2023-08-15,True,True,163
30477,1040,2024-06-27,True,False,178
30478,1040,2025-07-25,True,True,165
30479,1040,2024-02-03,True,True,181
30480,1040,2022-10-05,True,True,152
30481,1040,2022-11-10,False,False,227
30482,1040,2024-09-14,False,False,156
30483,1040,2025-03-10,True,True,129
30484,1040,2025-04-23,True,True,177
30485,1040,2023-07-11,False,False,189
30486,1040,2025-05-30,True,True,129
30487,1040,2022-11-16,True,False,206
30488,1040,2023-02-23,True,True,171
30489,1040,2024-08-12,True,True,182
30490,1040,2025-01-24,True,True,197
30491,1040,2022-12-30,True,True,177
30492,1040,2025-05-08,False,False,157
30493,1041,2025-07-31,True,True,120
30494,1041,2024-10-05,True,True,105
30495,1041,2024-05-27,True,True,137
30496,1041,2024-11-09,True,True,143
30497,1041,2023-11-19,True,True,156
30498,1041,2022-10-21,False,False,154
30499,1041,2024-10-31,True,True,145
30500,1041,2023-10-13,True,True,137
30501,1041,2024-07-17,False,False,228
30502,1041,2025-06-18,True,False,224
30503,1041,2024-10-29,True,True,164
30504,1041,2022-12-07,True,True,181
30505,1041,2024-10-08,True,True,180
30506,1041,2025-04-29,True,True,144
30507,1041,2023-03-20,True,True,131
30508,1041,2023-10-12,True,True,193
30509,1041,2024-05-29,True,True,139
30510,1041,2024-12-24,True,True,112
30511,1042,2023-01-02,True,True,160
30512,1042,2022-11-27,True,True,208
30513,1042,2025-01-20,True,True,171
30514,1042,2024-01-23,True,True,148
30515,1042,2024-09-07,True,True,175
30516,1042,2023-05-07,True,True,149
30517,1042,2024-10-23,True,True,183
30518,1042,2023-11-19,True,True,144
30519,1042,2023-05-19,True,False,204
30520,1042,2025-01-15,True,True,138
30521,1042,2025-08-30,True,True,142
30522,1042,2025-04-13,True,True,164
30523,1042,2023-08-22,True,True,200
30524,1042,2024-05-16,True,True,148
30525,1042,2024-04-16,True,True,147
30526,1042,2024-02-07,True,True,135
30527,1042,2023-11-06,True,False,228
30528,1042,2022-09-19,True,True,172
30529,1042,2023-11-28,True,True,174
30530,1042,2024-04-09,True,True,206
30531,1042,2023-03-03,False,False,138
30532,1042,2024-04-29,True,True,129
30533,1042,2023-09-13,True,True,174
30534,1042,2025-09-04,True,True,192
30535,1043,2025-05-17,True,True,165
30536,1043,2024-10-21,False,False,195
30537,1043,2023-01-01,True,True,161
30538,1043,2024-11-07,True,True,93
30539,1043,2025-05-13,True,True,115
30540,1043,2024-10-24,True,True,142
30541,1043,2023-01-18,True,True,124
30542,1043,2024-05-30,True,True,157
30543,1043,2023-07-14,True,True,76
30544,1043,2025-05-10,True,True,158
30545,1043,2023-09-11,True,False,186
30546,1043,2023-08-19,True,True,165
30547,1043,2023-09-16,False,False,139
30548,1043,2022-10-19,True,True,131
30549,1043,2024-03-31,True,True,178
30550,1043,2023-12-08,True,True,132
30551,1043,2025-04-18,False,False,165
30552,1043,2024-01-05,False,False,190
30553,1043,2022-12-19,True,True,163
